,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,day_of_week,day_of_month,month_of_year,quarter_of_year,year
176,2000-11-09 00:00:00-05:00,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0,0.0,0.0,0.0,3,9,11,4,2000
177,2000-11-10 00:00:00-05:00,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0,0.0,0.0,0.0,4,10,11,4,2000
178,2000-11-13 00:00:00-05:00,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0,0.0,0.0,0.0,0,13,11,4,2000
179,2000-11-14 00:00:00-05:00,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0,0.0,0.0,0.0,1,14,11,4,2000
180,2000-11-15 00:00:00-05:00,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0,0.0,0.0,0.0,2,15,11,4,2000
181,2000-11-16 00:00:00-05:00,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0,0.0,0.0,0.0,3,16,11,4,2000
182,2000-11-17 00:00:00-05:00,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0,0.0,0.0,0.0,4,17,11,4,2000
183,2000-11-20 00:00:00-05:00,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,120,0.0,0.0,0.0,0,20,11,4,2000
184,2000-11-21 00:00:00-05:00,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0,0.0,0.0,0.0,1,21,11,4,2000
185,2000-11-22 00:00:00-05:00,1.7488399744033813,1.7488399744033813,1.62391996383667,1.62391996383667,380,0.0,0.0,0.0,2,22,11,4,2000
186,2000-11-24 00:00:00-05:00,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0,0.0,0.0,0.0,4,24,11,4,2000
187,2000-11-27 00:00:00-05:00,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0,0.0,0.0,0.0,0,27,11,4,2000
188,2000-11-28 00:00:00-05:00,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0,0.0,0.0,0.0,1,28,11,4,2000
189,2000-11-29 00:00:00-05:00,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0,0.0,0.0,0.0,2,29,11,4,2000
190,2000-11-30 00:00:00-05:00,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0,0.0,0.0,0.0,3,30,11,4,2000
191,2000-12-01 00:00:00-05:00,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0,0.0,0.0,0.0,4,1,12,4,2000
192,2000-12-04 00:00:00-05:00,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0,0.0,0.0,0.0,0,4,12,4,2000
193,2000-12-05 00:00:00-05:00,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0,0.0,0.0,0.0,1,5,12,4,2000
194,2000-12-06 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,300,0.0,0.0,0.0,2,6,12,4,2000
195,2000-12-07 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,80,0.0,0.0,0.0,3,7,12,4,2000
196,2000-12-08 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0,0.0,0.0,0.0,4,8,12,4,2000
197,2000-12-11 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,200,0.0,0.0,0.0,0,11,12,4,2000
198,2000-12-12 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,80,0.0,0.0,0.0,1,12,12,4,2000
199,2000-12-13 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,120,0.0,0.0,0.0,2,13,12,4,2000
200,2000-12-14 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0,0.0,0.0,0.0,3,14,12,4,2000
201,2000-12-15 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0,0.0,0.0,0.0,4,15,12,4,2000
202,2000-12-18 00:00:00-05:00,1.249169945716858,1.8737499713897705,1.249169945716858,1.8737499713897705,2209,0.0,0.0,0.0,0,18,12,4,2000
203,2000-12-19 00:00:00-05:00,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0,0.0,0.0,0.0,1,19,12,4,2000
204,2000-12-20 00:00:00-05:00,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0,0.0,0.0,0.0,2,20,12,4,2000
205,2000-12-21 00:00:00-05:00,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,280,0.0,0.0,0.0,3,21,12,4,2000
206,2000-12-22 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,801,0.0,0.0,0.0,4,22,12,4,2000
207,2000-12-26 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,1,26,12,4,2000
208,2000-12-27 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,2,27,12,4,2000
209,2000-12-28 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,3,28,12,4,2000
210,2000-12-29 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,4,29,12,4,2000
211,2001-01-02 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,1,2,1,1,2001
212,2001-01-03 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,2,3,1,1,2001
213,2001-01-04 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,3,4,1,1,2001
214,2001-01-05 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,4,5,1,1,2001
215,2001-01-08 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,0,8,1,1,2001
216,2001-01-09 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,1,9,1,1,2001
217,2001-01-10 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,2,10,1,1,2001
218,2001-01-11 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,3,11,1,1,2001
219,2001-01-12 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,4,12,1,1,2001
220,2001-01-16 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,1,16,1,1,2001
221,2001-01-17 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,2,17,1,1,2001
222,2001-01-18 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,3,18,1,1,2001
223,2001-01-19 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,4,19,1,1,2001
224,2001-01-22 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,0,22,1,1,2001
225,2001-01-23 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,400,0.0,0.0,0.0,1,23,1,1,2001
226,2001-01-24 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0,0.0,0.0,0.0,2,24,1,1,2001
227,2001-01-25 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0,0.0,0.0,0.0,3,25,1,1,2001
228,2001-01-26 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0,0.0,0.0,0.0,4,26,1,1,2001
229,2001-01-29 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,120,0.0,0.0,0.0,0,29,1,1,2001
230,2001-01-30 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0,0.0,0.0,0.0,1,30,1,1,2001
231,2001-01-31 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0,0.0,0.0,0.0,2,31,1,1,2001
232,2001-02-01 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0,0.0,0.0,0.0,3,1,2,1,2001
233,2001-02-02 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,480,0.0,0.0,0.0,4,2,2,1,2001
234,2001-02-05 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0,0.0,0.0,0.0,0,5,2,1,2001
235,2001-02-06 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,80,0.0,0.0,0.0,1,6,2,1,2001
236,2001-02-07 00:00:00-05:00,1.249169945716858,1.998669981956482,1.249169945716858,1.4989999532699585,540,0.0,0.0,0.0,2,7,2,1,2001
237,2001-02-08 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,3,8,2,1,2001
238,2001-02-09 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,4,9,2,1,2001
239,2001-02-12 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,0,12,2,1,2001
240,2001-02-13 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,1,13,2,1,2001
241,2001-02-14 00:00:00-05:00,1.8737499713897705,1.8737499713897705,1.7488399744033813,1.7488399744033813,160,0.0,0.0,0.0,2,14,2,1,2001
242,2001-02-15 00:00:00-05:00,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0,0.0,0.0,0.0,3,15,2,1,2001
243,2001-02-16 00:00:00-05:00,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0,0.0,0.0,0.0,4,16,2,1,2001
244,2001-02-20 00:00:00-05:00,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0,0.0,0.0,0.0,1,20,2,1,2001
245,2001-02-21 00:00:00-05:00,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0,0.0,0.0,0.0,2,21,2,1,2001
246,2001-02-22 00:00:00-05:00,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0,0.0,0.0,0.0,3,22,2,1,2001
247,2001-02-23 00:00:00-05:00,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0,0.0,0.0,0.0,4,23,2,1,2001
248,2001-02-26 00:00:00-05:00,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0,0.0,0.0,0.0,0,26,2,1,2001
249,2001-02-27 00:00:00-05:00,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0,0.0,0.0,0.0,1,27,2,1,2001
250,2001-02-28 00:00:00-05:00,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0,0.0,0.0,0.0,2,28,2,1,2001
251,2001-03-01 00:00:00-05:00,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0,0.0,0.0,0.0,3,1,3,1,2001
252,2001-03-02 00:00:00-05:00,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,560,0.0,0.0,0.0,4,2,3,1,2001
253,2001-03-05 00:00:00-05:00,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0,0.0,0.0,0.0,0,5,3,1,2001
254,2001-03-06 00:00:00-05:00,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0,0.0,0.0,0.0,1,6,3,1,2001
255,2001-03-07 00:00:00-05:00,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0,0.0,0.0,0.0,2,7,3,1,2001
256,2001-03-08 00:00:00-05:00,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0,0.0,0.0,0.0,3,8,3,1,2001
257,2001-03-09 00:00:00-05:00,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0,0.0,0.0,0.0,4,9,3,1,2001
258,2001-03-12 00:00:00-05:00,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0,0.0,0.0,0.0,0,12,3,1,2001
259,2001-03-13 00:00:00-05:00,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0,0.0,0.0,0.0,1,13,3,1,2001
260,2001-03-14 00:00:00-05:00,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0,0.0,0.0,0.0,2,14,3,1,2001
261,2001-03-15 00:00:00-05:00,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0,0.0,0.0,0.0,3,15,3,1,2001
262,2001-03-16 00:00:00-05:00,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0,0.0,0.0,0.0,4,16,3,1,2001
263,2001-03-19 00:00:00-05:00,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0,0.0,0.0,0.0,0,19,3,1,2001
264,2001-03-20 00:00:00-05:00,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0,0.0,0.0,0.0,1,20,3,1,2001
265,2001-03-21 00:00:00-05:00,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0,0.0,0.0,0.0,2,21,3,1,2001
266,2001-03-22 00:00:00-05:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,200,0.0,0.0,0.0,3,22,3,1,2001
267,2001-03-23 00:00:00-05:00,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,40,0.0,0.0,0.0,4,23,3,1,2001
268,2001-03-26 00:00:00-05:00,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0,0.0,0.0,0.0,0,26,3,1,2001
269,2001-03-27 00:00:00-05:00,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0,0.0,0.0,0.0,1,27,3,1,2001
270,2001-03-28 00:00:00-05:00,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0,0.0,0.0,0.0,2,28,3,1,2001
271,2001-03-29 00:00:00-05:00,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0,0.0,0.0,0.0,3,29,3,1,2001
272,2001-03-30 00:00:00-05:00,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0,0.0,0.0,0.0,4,30,3,1,2001
273,2001-04-02 00:00:00-04:00,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0,0.0,0.0,0.0,0,2,4,2,2001
274,2001-04-03 00:00:00-04:00,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0,0.0,0.0,0.0,1,3,4,2,2001
275,2001-04-04 00:00:00-04:00,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0,0.0,0.0,0.0,2,4,4,2,2001
276,2001-04-05 00:00:00-04:00,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0,0.0,0.0,0.0,3,5,4,2,2001
277,2001-04-06 00:00:00-04:00,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0,0.0,0.0,0.0,4,6,4,2,2001
278,2001-04-09 00:00:00-04:00,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0,0.0,0.0,0.0,0,9,4,2,2001
279,2001-04-10 00:00:00-04:00,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0,0.0,0.0,0.0,1,10,4,2,2001
280,2001-04-11 00:00:00-04:00,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0,0.0,0.0,0.0,2,11,4,2,2001
281,2001-04-12 00:00:00-04:00,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,200,0.0,0.0,0.0,3,12,4,2,2001
282,2001-04-16 00:00:00-04:00,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0,0.0,0.0,0.0,0,16,4,2,2001
283,2001-04-17 00:00:00-04:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,68,0.0,0.0,0.0,1,17,4,2,2001
284,2001-04-18 00:00:00-04:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0,0.0,0.0,0.0,2,18,4,2,2001
285,2001-04-19 00:00:00-04:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,200,0.0,0.0,0.0,3,19,4,2,2001
286,2001-04-20 00:00:00-04:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0,0.0,0.0,0.0,4,20,4,2,2001
287,2001-04-23 00:00:00-04:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,400,0.0,0.0,0.0,0,23,4,2,2001
288,2001-04-24 00:00:00-04:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0,0.0,0.0,0.0,1,24,4,2,2001
289,2001-04-25 00:00:00-04:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0,0.0,0.0,0.0,2,25,4,2,2001
290,2001-04-26 00:00:00-04:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0,0.0,0.0,0.0,3,26,4,2,2001
291,2001-04-27 00:00:00-04:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0,0.0,0.0,0.0,4,27,4,2,2001
292,2001-04-30 00:00:00-04:00,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0,0.0,0.0,0.0,0,30,4,2,2001
293,2001-05-01 00:00:00-04:00,0.9993399977684021,0.9993399977684021,0.8744199872016907,0.8744199872016907,560,0.0,0.0,0.0,1,1,5,2,2001
294,2001-05-02 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,2,2,5,2,2001
295,2001-05-03 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,3,3,5,2,2001
296,2001-05-04 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,4,4,5,2,2001
297,2001-05-07 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,0,7,5,2,2001
298,2001-05-08 00:00:00-04:00,0.8744199872016907,0.9993399977684021,0.8744199872016907,0.9993399977684021,12889,0.0,0.0,0.0,1,8,5,2,2001
299,2001-05-09 00:00:00-04:00,0.9993399977684021,0.9993399977684021,0.9993399977684021,0.9993399977684021,0,0.0,0.0,0.0,2,9,5,2,2001
300,2001-05-10 00:00:00-04:00,0.9993399977684021,0.9993399977684021,0.9993399977684021,0.9993399977684021,0,0.0,0.0,0.0,3,10,5,2,2001
301,2001-05-11 00:00:00-04:00,0.9993399977684021,0.9993399977684021,0.9993399977684021,0.9993399977684021,0,0.0,0.0,0.0,4,11,5,2,2001
302,2001-05-14 00:00:00-04:00,0.9993399977684021,0.9993399977684021,0.9993399977684021,0.9993399977684021,0,0.0,0.0,0.0,0,14,5,2,2001
303,2001-05-15 00:00:00-04:00,0.9993399977684021,0.9993399977684021,0.9993399977684021,0.9993399977684021,0,0.0,0.0,0.0,1,15,5,2,2001
304,2001-05-16 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,160,0.0,0.0,0.0,2,16,5,2,2001
305,2001-05-17 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,3,17,5,2,2001
306,2001-05-18 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,4,18,5,2,2001
307,2001-05-21 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,0,21,5,2,2001
308,2001-05-22 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,1,22,5,2,2001
309,2001-05-23 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,2,23,5,2,2001
310,2001-05-24 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,3,24,5,2,2001
311,2001-05-25 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,4,25,5,2,2001
312,2001-05-29 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,1,29,5,2,2001
313,2001-05-30 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,2,30,5,2,2001
314,2001-05-31 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,3,31,5,2,2001
315,2001-06-01 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,4,1,6,2,2001
316,2001-06-04 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,0,4,6,2,2001
317,2001-06-05 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,1,5,6,2,2001
318,2001-06-06 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,2,6,6,2,2001
319,2001-06-07 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,3,7,6,2,2001
320,2001-06-08 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,4,8,6,2,2001
321,2001-06-11 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,0,11,6,2,2001
322,2001-06-12 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,1,12,6,2,2001
323,2001-06-13 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,2,13,6,2,2001
324,2001-06-14 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,3,14,6,2,2001
325,2001-06-15 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,4,15,6,2,2001
326,2001-06-18 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,0,18,6,2,2001
327,2001-06-19 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,1,19,6,2,2001
328,2001-06-20 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0,0.0,0.0,0.0,2,20,6,2,2001
329,2001-06-21 00:00:00-04:00,1.249169945716858,1.3740899562835693,1.249169945716858,1.3740899562835693,280,0.0,0.0,0.0,3,21,6,2,2001
330,2001-06-22 00:00:00-04:00,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0,0.0,0.0,0.0,4,22,6,2,2001
331,2001-06-25 00:00:00-04:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,200,0.0,0.0,0.0,0,25,6,2,2001
332,2001-06-26 00:00:00-04:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,1,26,6,2,2001
333,2001-06-27 00:00:00-04:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,2,27,6,2,2001
334,2001-06-28 00:00:00-04:00,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0.0,0.0,0.0,3,28,6,2,2001
335,2001-06-29 00:00:00-04:00,2.1235899925231934,2.248500108718872,2.1235899925231934,2.248500108718872,400,0.0,0.0,0.0,4,29,6,2,2001
336,2001-07-02 00:00:00-04:00,2.248500108718872,2.248500108718872,2.248500108718872,2.248500108718872,0,0.0,0.0,0.0,0,2,7,3,2001
337,2001-07-03 00:00:00-04:00,2.248500108718872,2.248500108718872,2.248500108718872,2.248500108718872,0,0.0,0.0,0.0,1,3,7,3,2001
338,2001-07-05 00:00:00-04:00,2.248500108718872,2.248500108718872,2.248500108718872,2.248500108718872,0,0.0,0.0,0.0,3,5,7,3,2001
339,2001-07-06 00:00:00-04:00,2.248500108718872,2.248500108718872,2.248500108718872,2.248500108718872,0,0.0,0.0,0.0,4,6,7,3,2001
340,2001-07-09 00:00:00-04:00,2.248500108718872,2.248500108718872,2.248500108718872,2.248500108718872,0,0.0,0.0,0.0,0,9,7,3,2001
